segment,country,product,discount_band,units_sold,manufacturing_price,sale_price,gross_sales,discounts,sales,cogs,profit,date,month_number,month_name,year,net_income,total_assets,equity,liabilities,current_assets,current_liabilities,roa,roe,marge_nette,endettement,liquidite,rotation_actifs,Cluster
Government,Mexico,VTT,medium,521.0,250.0,7.0,3647.0,328.23,3318.77,2605.0,713.77,,12, December ,2014,713.77,33187.7,6637.54,26550.16,16593.85,9956.31,0.021507064364207223,0.1075353218210361,0.2150706436420722,4.0,1.6666666666666665,0.1,1
Government,Mexico,Amarilla,medium,1038.0,260.0,20.0,20760.0,1868.4,18891.6,10380.0,8511.6,,6, June ,2014,8511.6,188916.0,37783.200000000004,151132.80000000002,94458.0,56674.799999999996,0.045054945054945054,0.22527472527472525,0.4505494505494506,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,Canada,Amarilla,medium,1630.5,260.0,15.0,24457.5,2201.18,22256.33,16305.0,5951.33,,7, July ,2014,5951.33,222563.30000000002,44512.66,178050.64,111281.65000000001,66768.99,0.026739943198182268,0.13369971599091135,0.2673994319818227,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Amarilla,medium,306.0,260.0,12.0,3672.0,330.48,3341.52,918.0,2423.52,,12, December ,2013,2423.52,33415.2,6683.04,26732.16,16707.6,10024.56,0.07252747252747253,0.3626373626373626,0.7252747252747253,4.0,1.6666666666666665,0.1,0
Channel Partners,United States of America,Carretera,high,386.0,3.0,12.0,4632.0,463.2,4168.8,1158.0,3010.8,,10, October ,2013,3010.8,41688.0,8337.6,33350.4,20844.0,12506.4,0.07222222222222223,0.3611111111111111,0.7222222222222222,4.0,1.6666666666666667,0.1,0
Government,United States of America,Montana,high,2328.0,5.0,7.0,16296.0,1629.6,14666.4,11640.0,3026.4,,9, September ,2014,3026.4,146664.0,29332.800000000003,117331.20000000001,73332.0,43999.2,0.020634920634920634,0.10317460317460317,0.20634920634920637,4.0,1.6666666666666667,0.09999999999999999,1
Channel Partners,United States of America,Paseo,high,386.0,10.0,12.0,4632.0,463.2,4168.8,1158.0,3010.8,,10, October ,2013,3010.8,41688.0,8337.6,33350.4,20844.0,12506.4,0.07222222222222223,0.3611111111111111,0.7222222222222222,4.0,1.6666666666666667,0.1,0
Enterprise,United States of America,Carretera,high,3445.5,3.0,125.0,430687.5,43068.75,387618.75,413460.0,11106.1,,4, April ,2014,11106.1,3876187.5,775237.5,3100950.0,1938093.75,1162856.25,0.0028652122736580726,0.014326061368290363,0.028652122736580726,4.0,1.6666666666666667,0.1,1
Enterprise,France,Carretera,high,1482.0,3.0,125.0,185250.0,18525.0,166725.0,177840.0,11106.1,,12, December ,2013,11106.1,1667250.0,333450.0,1333800.0,833625.0,500175.0,0.006661328535012746,0.03330664267506373,0.06661328535012746,4.0,1.6666666666666667,0.1,1
Government,United States of America,Montana,high,2313.0,5.0,350.0,809550.0,80955.0,728595.0,601380.0,127215.0,,5, May ,2014,127215.0,7285950.0,1457190.0,5828760.0,3642975.0,2185785.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Enterprise,United States of America,Montana,high,1804.0,5.0,125.0,225500.0,22550.0,202950.0,216480.0,11106.1,,11, November ,2013,11106.1,2029500.0,405900.0,1623600.0,1014750.0,608850.0,0.005472333086967233,0.027361665434836167,0.054723330869672335,4.0,1.6666666666666667,0.1,1
Midmarket,France,Montana,high,2072.0,5.0,15.0,31080.0,3108.0,27972.0,20720.0,7252.0,,12, December ,2014,7252.0,279720.0,55944.0,223776.0,139860.0,83916.0,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Government,France,Paseo,high,1954.0,10.0,20.0,39080.0,3908.0,35172.0,19540.0,15632.0,,3, March ,2014,15632.0,351720.0,70344.0,281376.0,175860.0,105516.0,0.044444444444444446,0.2222222222222222,0.4444444444444444,4.0,1.6666666666666667,0.1,0
Small Business,Mexico,Paseo,high,591.0,10.0,300.0,177300.0,17730.0,159570.0,147750.0,11820.0,,5, May ,2014,11820.0,1595700.0,319140.0,1276560.0,797850.0,478710.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Midmarket,France,Paseo,high,2167.0,10.0,15.0,32505.0,3250.5,29254.5,21670.0,7584.5,,10, October ,2013,7584.5,292545.0,58509.0,234036.0,146272.5,87763.5,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Government,Germany,Paseo,high,241.0,10.0,20.0,4820.0,482.0,4338.0,2410.0,1928.0,,10, October ,2014,1928.0,43380.0,8676.0,34704.0,21690.0,13014.0,0.044444444444444446,0.2222222222222222,0.4444444444444444,4.0,1.6666666666666667,0.1,0
Midmarket,Germany,Velo,high,681.0,120.0,15.0,10215.0,1021.5,9193.5,6810.0,2383.5,,1, January ,2014,2383.5,91935.0,18387.0,73548.0,45967.5,27580.5,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Midmarket,Germany,Velo,high,510.0,120.0,15.0,7650.0,765.0,6885.0,5100.0,1785.0,,4, April ,2014,1785.0,68850.0,13770.0,55080.0,34425.0,20655.0,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Midmarket,United States of America,Velo,high,790.0,120.0,15.0,11850.0,1185.0,10665.0,7900.0,2765.0,,5, May ,2014,2765.0,106650.0,21330.0,85320.0,53325.0,31995.0,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Government,France,Velo,high,639.0,120.0,350.0,223650.0,22365.0,201285.0,166140.0,35145.0,,7, July ,2014,35145.0,2012850.0,402570.0,1610280.0,1006425.0,603855.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Enterprise,United States of America,Velo,high,1596.0,120.0,125.0,199500.0,19950.0,179550.0,191520.0,11106.1,,9, September ,2014,11106.1,1795500.0,359100.0,1436400.0,897750.0,538650.0,0.006185519353940407,0.030927596769702033,0.061855193539404066,4.0,1.6666666666666667,0.1,1
Small Business,United States of America,Velo,high,2294.0,120.0,300.0,688200.0,68820.0,619380.0,573500.0,45880.0,,10, October ,2013,45880.0,6193800.0,1238760.0,4955040.0,3096900.0,1858140.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Government,Germany,Velo,high,241.0,120.0,20.0,4820.0,482.0,4338.0,2410.0,1928.0,,10, October ,2014,1928.0,43380.0,8676.0,34704.0,21690.0,13014.0,0.044444444444444446,0.2222222222222222,0.4444444444444444,4.0,1.6666666666666667,0.1,0
Government,Germany,Velo,high,2665.0,120.0,7.0,18655.0,1865.5,16789.5,13325.0,3464.5,,11, November ,2014,3464.5,167895.0,33579.0,134316.0,83947.5,50368.5,0.020634920634920634,0.10317460317460317,0.20634920634920634,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Velo,high,1916.0,120.0,125.0,239500.0,23950.0,215550.0,229920.0,11106.1,,12, December ,2013,11106.1,2155500.0,431100.0,1724400.0,1077750.0,646650.0,0.005152447228021341,0.025762236140106705,0.05152447228021341,4.0,1.6666666666666667,0.1,1
Small Business,France,Velo,high,853.0,120.0,300.0,255900.0,25590.0,230310.0,213250.0,17060.0,,12, December ,2014,17060.0,2303100.0,460620.0,1842480.0,1151550.0,690930.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,VTT,high,341.0,250.0,125.0,42625.0,4262.5,38362.5,40920.0,11106.1,,5, May ,2014,11106.1,383625.0,76725.0,306900.0,191812.5,115087.5,0.028950407298794396,0.14475203649397198,0.28950407298794395,4.0,1.6666666666666667,0.1,1
Midmarket,Mexico,VTT,high,641.0,250.0,15.0,9615.0,961.5,8653.5,6410.0,2243.5,,7, July ,2014,2243.5,86535.0,17307.0,69228.0,43267.5,25960.5,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Government,United States of America,VTT,high,2807.0,250.0,350.0,982450.0,98245.0,884205.0,729820.0,154385.0,,8, August ,2014,154385.0,8842050.0,1768410.0,7073640.0,4421025.0,2652615.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Small Business,Mexico,VTT,high,432.0,250.0,300.0,129600.0,12960.0,116640.0,108000.0,8640.0,,9, September ,2014,8640.0,1166400.0,233280.0,933120.0,583200.0,349920.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Small Business,United States of America,VTT,high,2294.0,250.0,300.0,688200.0,68820.0,619380.0,573500.0,45880.0,,10, October ,2013,45880.0,6193800.0,1238760.0,4955040.0,3096900.0,1858140.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Midmarket,France,VTT,high,2167.0,250.0,15.0,32505.0,3250.5,29254.5,21670.0,7584.5,,10, October ,2013,7584.5,292545.0,58509.0,234036.0,146272.5,87763.5,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,VTT,high,2529.0,250.0,125.0,316125.0,31612.5,284512.5,303480.0,11106.1,,11, November ,2014,11106.1,2845125.0,569025.0,2276100.0,1422562.5,853537.5,0.0039035543253811344,0.019517771626905673,0.039035543253811346,4.0,1.6666666666666667,0.1,1
Government,Germany,VTT,high,1870.0,250.0,350.0,654500.0,65450.0,589050.0,486200.0,102850.0,,12, December ,2013,102850.0,5890500.0,1178100.0,4712400.0,2945250.0,1767150.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Enterprise,United States of America,Amarilla,high,579.0,260.0,125.0,72375.0,7237.5,65137.5,69480.0,11106.1,,1, January ,2014,11106.1,651375.0,130275.0,521100.0,325687.5,195412.5,0.017050239877182884,0.08525119938591441,0.17050239877182882,4.0,1.6666666666666667,0.1,1
Government,Canada,Amarilla,high,2240.0,260.0,350.0,784000.0,78400.0,705600.0,582400.0,123200.0,,2, February ,2014,123200.0,7056000.0,1411200.0,5644800.0,3528000.0,2116800.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Small Business,United States of America,Amarilla,high,2993.0,260.0,300.0,897900.0,89790.0,808110.0,748250.0,59860.0,,3, March ,2014,59860.0,8081100.0,1616220.0,6464880.0,4040550.0,2424330.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Channel Partners,Canada,Amarilla,high,3520.5,260.0,12.0,42246.0,4224.6,38021.4,10561.5,27459.9,,4, April ,2014,27459.9,380214.0,76042.8,304171.2,190107.0,114064.2,0.07222222222222223,0.3611111111111111,0.7222222222222222,4.0,1.6666666666666667,0.1,0
Government,Mexico,Amarilla,high,2039.0,260.0,20.0,40780.0,4078.0,36702.0,20390.0,16312.0,,5, May ,2014,16312.0,367020.0,73404.0,293616.0,183510.0,110106.0,0.044444444444444446,0.2222222222222222,0.4444444444444444,4.0,1.6666666666666667,0.1,0
Channel Partners,Germany,Amarilla,high,2574.0,260.0,12.0,30888.0,3088.8,27799.2,7722.0,20077.2,,8, August ,2014,20077.2,277992.0,55598.4,222393.6,138996.0,83397.59999999999,0.07222222222222223,0.3611111111111111,0.7222222222222222,4.0,1.6666666666666667,0.1,0
Government,Canada,Amarilla,high,707.0,260.0,350.0,247450.0,24745.0,222705.0,183820.0,38885.0,,9, September ,2014,38885.0,2227050.0,445410.0,1781640.0,1113525.0,668115.0,0.01746031746031746,0.0873015873015873,0.1746031746031746,4.0,1.6666666666666667,0.1,1
Midmarket,France,Amarilla,high,2072.0,260.0,15.0,31080.0,3108.0,27972.0,20720.0,7252.0,,12, December ,2014,7252.0,279720.0,55944.0,223776.0,139860.0,83916.0,0.025925925925925925,0.12962962962962962,0.25925925925925924,4.0,1.6666666666666667,0.1,1
Small Business,France,Amarilla,high,853.0,260.0,300.0,255900.0,25590.0,230310.0,213250.0,17060.0,,12, December ,2014,17060.0,2303100.0,460620.0,1842480.0,1151550.0,690930.0,0.007407407407407408,0.037037037037037035,0.07407407407407407,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Carretera,high,1198.0,3.0,12.0,14376.0,1581.36,12794.64,3594.0,9200.64,,10, October ,2013,9200.64,127946.4,25589.28,102357.12,63973.2,38383.92,0.07191011235955055,0.3595505617977528,0.7191011235955056,4.0,1.6666666666666667,0.1,0
Government,France,Paseo,high,2532.0,10.0,7.0,17724.0,1949.64,15774.36,12660.0,3114.36,,4, April ,2014,3114.36,157743.6,31548.72,126194.88,78871.8,47323.08,0.01974317817014446,0.09871589085072231,0.19743178170144463,4.0,1.6666666666666667,0.1,1
Channel Partners,France,Paseo,high,1198.0,10.0,12.0,14376.0,1581.36,12794.64,3594.0,9200.64,,10, October ,2013,9200.64,127946.4,25589.28,102357.12,63973.2,38383.92,0.07191011235955055,0.3595505617977528,0.7191011235955056,4.0,1.6666666666666667,0.1,0
Midmarket,Canada,Velo,high,384.0,120.0,15.0,5760.0,633.6,5126.4,3840.0,1286.4,,1, January ,2014,1286.4,51264.0,10252.800000000001,41011.200000000004,25632.0,15379.199999999999,0.0250936329588015,0.1254681647940075,0.25093632958801504,4.0,1.6666666666666667,0.09999999999999999,1
Channel Partners,Germany,Velo,high,472.0,120.0,12.0,5664.0,623.04,5040.96,1416.0,3624.96,,10, October ,2014,3624.96,50409.6,10081.92,40327.68,25204.8,15122.88,0.07191011235955057,0.3595505617977528,0.7191011235955056,4.0,1.6666666666666667,0.1,0
Government,United States of America,VTT,high,1579.0,250.0,7.0,11053.0,1215.83,9837.17,7895.0,1942.17,,3, March ,2014,1942.17,98371.7,19674.34,78697.36,49185.85,29511.51,0.019743178170144465,0.09871589085072231,0.19743178170144463,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,VTT,high,1005.0,250.0,12.0,12060.0,1326.6,10733.4,3015.0,7718.4,,9, September ,2013,7718.4,107334.0,21466.800000000003,85867.20000000001,53667.0,32200.199999999997,0.07191011235955055,0.35955056179775274,0.7191011235955056,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,United States of America,Amarilla,high,3199.5,260.0,15.0,47992.5,5279.18,42713.33,31995.0,10718.33,,7, July ,2014,10718.33,427133.30000000005,85426.66000000002,341706.6400000001,213566.65000000002,128139.99,0.02509364172730152,0.1254682086365076,0.25093641727301524,4.0,1.6666666666666667,0.09999999999999999,1
Channel Partners,Germany,Amarilla,high,472.0,260.0,12.0,5664.0,623.04,5040.96,1416.0,3624.96,,10, October ,2014,3624.96,50409.6,10081.92,40327.68,25204.8,15122.88,0.07191011235955057,0.3595505617977528,0.7191011235955056,4.0,1.6666666666666667,0.1,0
Channel Partners,Canada,Carretera,high,1937.0,3.0,12.0,23244.0,2556.84,20687.16,5811.0,14876.16,,2, February ,2014,14876.16,206871.6,41374.32000000001,165497.28000000003,103435.8,62061.479999999996,0.07191011235955055,0.35955056179775274,0.7191011235955056,4.0,1.6666666666666667,0.09999999999999999,0
Government,Germany,Carretera,high,792.0,3.0,350.0,277200.0,30492.0,246708.0,205920.0,40788.0,,3, March ,2014,40788.0,2467080.0,493416.0,1973664.0,1233540.0,740124.0,0.01653290529695024,0.0826645264847512,0.1653290529695024,4.0,1.6666666666666667,0.1,1
Small Business,Germany,Carretera,high,2811.0,3.0,300.0,843300.0,92763.0,750537.0,702750.0,47787.0,,7, July ,2014,47787.0,7505370.0,1501074.0,6004296.0,3752685.0,2251611.0,0.006367041198501872,0.031835205992509365,0.06367041198501873,4.0,1.6666666666666667,0.1,1
Enterprise,France,Carretera,high,2441.0,3.0,125.0,305125.0,33563.75,271561.25,292920.0,11106.1,,10, October ,2014,11106.1,2715612.5,543122.5,2172490.0,1357806.25,814683.75,0.004089721931976672,0.02044860965988336,0.04089721931976672,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,Carretera,high,1560.0,3.0,15.0,23400.0,2574.0,20826.0,15600.0,5226.0,,11, November ,2013,5226.0,208260.0,41652.0,166608.0,104130.0,62478.0,0.025093632958801498,0.1254681647940075,0.250936329588015,4.0,1.6666666666666667,0.1,1
Government,Mexico,Carretera,high,2706.0,3.0,7.0,18942.0,2083.62,16858.38,13530.0,3328.38,,11, November ,2013,3328.38,168583.80000000002,33716.76,134867.04,84291.90000000001,50575.14000000001,0.01974317817014446,0.09871589085072231,0.19743178170144463,4.0,1.6666666666666665,0.09999999999999999,1
Government,Germany,Montana,high,766.0,5.0,350.0,268100.0,29491.0,238609.0,199160.0,39449.0,,1, January ,2014,39449.0,2386090.0,477218.0,1908872.0,1193045.0,715827.0,0.01653290529695024,0.0826645264847512,0.1653290529695024,4.0,1.6666666666666667,0.1,1
Government,Germany,Montana,high,2992.0,5.0,20.0,59840.0,6582.4,53257.6,29920.0,23337.6,,10, October ,2013,23337.6,532576.0,106515.20000000001,426060.80000000005,266288.0,159772.8,0.043820224719101124,0.21910112359550557,0.4382022471910112,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,Mexico,Montana,high,2157.0,5.0,15.0,32355.0,3559.05,28795.95,21570.0,7225.95,,12, December ,2014,7225.95,287959.5,57591.9,230367.6,143979.75,86387.84999999999,0.025093632958801498,0.1254681647940075,0.250936329588015,4.0,1.6666666666666667,0.1,1
Small Business,Canada,Paseo,high,873.0,10.0,300.0,261900.0,28809.0,233091.0,218250.0,14841.0,,1, January ,2014,14841.0,2330910.0,466182.0,1864728.0,1165455.0,699273.0,0.006367041198501872,0.031835205992509365,0.06367041198501873,4.0,1.6666666666666667,0.1,1
Government,Mexico,Paseo,high,1122.0,10.0,20.0,22440.0,2468.4,19971.6,11220.0,8751.6,,3, March ,2014,8751.6,199716.0,39943.200000000004,159772.80000000002,99858.0,59914.799999999996,0.043820224719101124,0.2191011235955056,0.4382022471910113,4.0,1.6666666666666667,0.09999999999999999,0
Government,Canada,Paseo,high,2104.5,10.0,350.0,736575.0,81023.25,655551.75,547170.0,108381.75,,7, July ,2014,108381.75,6555517.5,1311103.5,5244414.0,3277758.75,1966655.25,0.01653290529695024,0.0826645264847512,0.1653290529695024,4.0,1.6666666666666667,0.1,1
Channel Partners,Canada,Paseo,high,4026.0,10.0,12.0,48312.0,5314.32,42997.68,12078.0,30919.68,,7, July ,2014,30919.68,429976.8,85995.36,343981.44,214988.4,128993.04,0.07191011235955057,0.3595505617977528,0.7191011235955056,4.0,1.6666666666666667,0.1,0
Channel Partners,France,Paseo,high,2425.5,10.0,12.0,29106.0,3201.66,25904.34,7276.5,18627.84,,7, July ,2014,18627.84,259043.4,51808.68,207234.72,129521.7,77713.01999999999,0.07191011235955057,0.3595505617977528,0.7191011235955056,4.0,1.666666666666667,0.1,0
Government,Canada,Paseo,high,2394.0,10.0,20.0,47880.0,5266.8,42613.2,23940.0,18673.2,,8, August ,2014,18673.2,426132.0,85226.40000000001,340905.60000000003,213066.0,127839.59999999999,0.043820224719101124,0.2191011235955056,0.4382022471910113,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,Mexico,Paseo,high,1984.0,10.0,15.0,29760.0,3273.6,26486.4,19840.0,6646.4,,8, August ,2014,6646.4,264864.0,52972.8,211891.2,132432.0,79459.2,0.025093632958801498,0.12546816479400746,0.25093632958801493,4.0,1.6666666666666667,0.1,1
Enterprise,France,Paseo,high,2441.0,10.0,125.0,305125.0,33563.75,271561.25,292920.0,11106.1,,10, October ,2014,11106.1,2715612.5,543122.5,2172490.0,1357806.25,814683.75,0.004089721931976672,0.02044860965988336,0.04089721931976672,4.0,1.6666666666666667,0.1,1
Government,Germany,Paseo,high,2992.0,10.0,20.0,59840.0,6582.4,53257.6,29920.0,23337.6,,10, October ,2013,23337.6,532576.0,106515.20000000001,426060.80000000005,266288.0,159772.8,0.043820224719101124,0.21910112359550557,0.4382022471910112,4.0,1.6666666666666667,0.09999999999999999,0
Small Business,Canada,Paseo,high,1366.0,10.0,300.0,409800.0,45078.0,364722.0,341500.0,23222.0,,11, November ,2014,23222.0,3647220.0,729444.0,2917776.0,1823610.0,1094166.0,0.006367041198501872,0.031835205992509365,0.06367041198501873,4.0,1.6666666666666667,0.1,1
Government,France,Velo,high,2805.0,120.0,20.0,56100.0,6171.0,49929.0,28050.0,21879.0,,9, September ,2013,21879.0,499290.0,99858.0,399432.0,249645.0,149787.0,0.043820224719101124,0.21910112359550563,0.43820224719101125,4.0,1.6666666666666667,0.1,0
Midmarket,Mexico,Velo,high,655.0,120.0,15.0,9825.0,1080.75,8744.25,6550.0,2194.25,,9, September ,2013,2194.25,87442.5,17488.5,69954.0,43721.25,26232.75,0.025093632958801498,0.1254681647940075,0.250936329588015,4.0,1.6666666666666667,0.1,1
Government,Mexico,Velo,high,344.0,120.0,350.0,120400.0,13244.0,107156.0,89440.0,17716.0,,10, October ,2013,17716.0,1071560.0,214312.0,857248.0,535780.0,321468.0,0.01653290529695024,0.0826645264847512,0.1653290529695024,4.0,1.6666666666666667,0.1,1
Government,Canada,Velo,high,1808.0,120.0,7.0,12656.0,1392.16,11263.84,9040.0,2223.84,,11, November ,2014,2223.84,112638.4,22527.68,90110.72,56319.2,33791.52,0.019743178170144465,0.09871589085072231,0.19743178170144463,4.0,1.6666666666666667,0.1,1
